!Series_title	"Involvement of endocytosis and alternative splicing in the formation of the pathological process in Parkinson's Disease"
!Series_geo_accession	"GSE54536"
!Series_status	"Public on Jan 31 2014"
!Series_submission_date	"Jan 30 2014"
!Series_last_update_date	"Mar 29 2015"
!Series_pubmed_id	"24804238"
!Series_summary	"We performed a whole-transcriptome analysis of the peripheral blood of untreated patients with stage 1 PD (Hoehn–Yahr scale)."
!Series_overall_design	"10 samples were investigated"
!Series_type	"Expression profiling by array"
!Series_contributor	"Anelya,K,Alieva"
!Series_contributor	"Maria,I,Shadrina"
!Series_contributor	"Elena,V,Filatova"
!Series_contributor	"Alexey,V,Karabanov"
!Series_contributor	"Sergey,N,Illarioshkin"
!Series_contributor	"Svetlana,A,Limborska"
!Series_contributor	"Petr,A,Slominsky"
!Series_sample_id	"GSM1318547 GSM1318548 GSM1318549 GSM1318550 GSM1318551 GSM1318552 GSM1318553 GSM1318554 GSM1318555 GSM1318556 "
!Series_contact_name	"Anelya,,Alieva"
!Series_contact_email	"anelja.a@gmail.com"
!Series_contact_institute	"IMG RAS"
!Series_contact_address	"2 Kurchatova sq."
!Series_contact_city	"Moscow"
!Series_contact_zip/postal_code	"123182"
!Series_contact_country	"Russia"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/series/GSE54536/GSE54536_Non-normalized_data.txt.gz"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/series/GSE54536/GSE54536_RAW.tar"
!Series_platform_id	"GPL10558"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: http://www.ncbi.nlm.nih.gov/bioproject/PRJNA236993"

!Sample_title	"PD patient 1"	"PD patient 2"	"PD patient 3"	"PD patient 4"	"RNA pool from PD patients 1-5"	"Healthy control 1"	"Healthy control 2"	"Healthy control 3"	"Healthy control 4"	"RNA pool from PD controls1-5"
!Sample_geo_accession	"GSM1318547"	"GSM1318548"	"GSM1318549"	"GSM1318550"	"GSM1318551"	"GSM1318552"	"GSM1318553"	"GSM1318554"	"GSM1318555"	"GSM1318556"
!Sample_status	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"	"Public on Jan 31 2014"
!Sample_submission_date	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"	"Jan 30 2014"
!Sample_last_update_date	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"	"Jan 31 2014"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"	"peripheral blood"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"	"tissue: peripheral blood"
!Sample_characteristics_ch1	"diagnosis: Parkinson's disease"	"diagnosis: Parkinson's disease"	"diagnosis: Parkinson's disease"	"diagnosis: Parkinson's disease"	"diagnosis: Parkinson's disease"	"diagnosis: healthy"	"diagnosis: healthy"	"diagnosis: healthy"	"diagnosis: healthy"	"diagnosis: healthy"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."	"The isolation of total RNA from whole blood was performed using the ZR Whole-Blood Total RNA Kit™ (Zymo Research Corp., Irvine, CA, USA) according to the manufacturer’s recommendations."
!Sample_label_ch1	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"	" biotin"
!Sample_label_protocol_ch1	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"
!Sample_scan_protocol	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"	"Standard Illumina  protocol"
!Sample_data_processing	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."	"The software package Genome Studio (Illumina, San Diego, California, USA) and the DAVID Bioinformatics Resources 6.7 database (http://david.abcc.ncifcrf.gov/home.jsp) were used for the statistical processing."
!Sample_data_processing	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."	"Normalized signal intensity was used for further investigation. A volcano plot was used to identify differentially expressed genes (using n-fold > 1.5 and P < 0.01 as the threshold of statistical significance). For further investigations, we selected transcripts that were common among all the pairs and pools."
!Sample_platform_id	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"
!Sample_contact_name	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"	"Anelya,,Alieva"
!Sample_contact_email	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"	"anelja.a@gmail.com"
!Sample_contact_institute	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"	"IMG RAS"
!Sample_contact_address	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."	"2 Kurchatova sq."
!Sample_contact_city	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"	"Moscow"
!Sample_contact_zip/postal_code	"123182"	"123182"	"123182"	"123182"	"123182"	"123182"	"123182"	"123182"	"123182"	"123182"
!Sample_contact_country	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"	"Russia"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"47231"	"47231"	"47231"	"47231"	"47231"	"47231"	"47231"	"47231"	"47231"	"47231"
!series_matrix_table_begin
"ID_REF"	"GSM1318547"	"GSM1318548"	"GSM1318549"	"GSM1318550"	"GSM1318551"	"GSM1318552"	"GSM1318553"	"GSM1318554"	"GSM1318555"	"GSM1318556"
"ILMN_1696038"	60.86	21.69	38.91	41.43	55.74	36.79	100.87	41.86	42.03	22.73
"ILMN_1696041"	-1.75	11.65	19.89	20.06	17.71	24.17	3.15	8.32	2.87	26.15
"ILMN_1696046"	282.67	452.24	374.12	325.26	415.99	394.72	329.24	460.25	400.03	501.44
"ILMN_1696048"	3.66	-3.42	10.76	4.10	10.52	18.45	27.58	13.28	-9.67	-6.72
"ILMN_1696051"	-27.10	-20.06	-32.51	-35.60	-20.45	-25.23	-53.09	-23.01	-27.74	-36.73
"ILMN_1696054"	-29.21	-18.01	-24.32	-32.81	-28.24	-48.12	-51.43	-30.14	-35.90	-30.23
"ILMN_1696055"	10.89	31.15	-0.29	18.87	30.00	18.27	50.58	27.54	16.94	31.88
"ILMN_1696056"	-22.50	-32.05	-24.54	-40.79	-16.66	-33.32	-36.17	-22.35	-27.66	-12.21
"ILMN_1696060"	20.46	14.01	-5.17	4.03	27.26	-0.78	41.30	3.74	-8.88	12.88
"ILMN_1696065"	477.47	496.11	412.89	347.55	468.55	513.54	393.64	412.63	402.11	435.11
"ILMN_1696066"	74.83	93.61	118.71	121.91	63.38	101.15	80.07	131.01	180.04	80.72
"ILMN_1696068"	-8.32	-14.17	-5.55	-3.41	0.26	10.07	-5.05	-7.65	-6.59	9.99
"ILMN_1696079"	21.00	-10.39	-0.79	-4.71	-0.66	2.06	41.17	13.05	7.55	8.06
"ILMN_1696085"	15.80	-8.28	1022163.00	9.28	-2.81	2.88	-27.76	-3.49	4.92	-10.96
"ILMN_1696087"	613.33	598.00	643.02	637.26	835.07	753.12	766.27	760.10	827.40	911.39
"ILMN_1696099"	45.04	0.08	30.60	17.04	34.96	22.54	27.16	37.12	16.24	53.77
"ILMN_1696110"	-36.14	-19.00	-14.99	-13.24	-21.42	-28.30	-36.63	-18.87	-18.26	-4.49
"ILMN_1696118"	-0.67	18.19	23.61	35.14	39.75	18.04	1.16	55.40	1.90	36.73
"ILMN_1696119"	-62.65	-14.84	-41.28	-34.20	-49.45	-31.34	-60.01	-49.71	-38.33	-49.23
"ILMN_1696120"	39.04	31.48	29.04	9.53	34.22	39.13	-2.55	21.02	27.10	10.73
"ILMN_1696126"	6.03	8.00	-15.48	2.06	-13.56	-15.81	-23.96	-0.61	1.24	-15.28
"ILMN_1696127"	800.11	815.81	733.87	702.30	641.52	935.47	710.12	1048.42	882.45	802.95
"ILMN_1696131"	12.22	24.20	12.40	-0.22	18.66	7.22	8.75	31.11	36.59	16.08
"ILMN_1696132"	-35.97	-33.87	-38.99	-16.85	-31.82	-47.47	-30.43	-30.12	-10.57	-24.72
"ILMN_1696133"	-2.63	1.69	21.81	0.42	8.63	23.24	8.32	37.76	19.80	-1.79
"ILMN_1696151"	20.76	23.76	19.53	6.20	31.47	46.24	12.70	14.77	15.98	34.48
"ILMN_1696160"	6.60	65.40	21.09	31.63	31.65	38.44	14.33	16.94	30.37	35.53
"ILMN_1696162"	3.89	13.89	40.01	11.82	5.18	20.46	32.82	19.68	18.93	3.35
"ILMN_1696163"	-3.46	8.75	-3.50	-10.19	-0.10	-8.71	-7.53	19.07	8.53	-0.94
"ILMN_1696167"	-6.93	-9.79	9.61	19.27	10.67	-19.41	25.16	-8.05	-23.70	-6.82
"ILMN_1696183"	115.18	116.05	207.57	130.61	126.40	271.92	158.93	111.55	54.16	134.71
"ILMN_1696186"	59.08	60.30	83.58	56.86	50.75	66.73	68.26	59.51	53.76	22.96
"ILMN_1696187"	1222.01	1136.46	963.97	728.41	962.14	705.13	749.10	1258.60	920.03	1105.69
"ILMN_1696189"	38.92	36.06	35.25	18.05	14.75	25.87	26.82	19.26	24.78	31.92
"ILMN_1696190"	95.65	116.99	126.40	121.32	135.86	115.32	207.50	171.52	177.31	138.21
"ILMN_1696193"	6.01	-3.88	1.61	-7.58	11.43	21.00	38.71	-9.43	5.07	8.03
"ILMN_1696214"	-31.60	-22.95	-30.38	-21.06	-22.93	-28.43	-40.75	-27.41	-27.06	-27.82
"ILMN_1696218"	38.18	1.19	-2.77	-5.28	-1.10	358579.00	-6.72	11.14	15.32	10.33
"ILMN_1696223"	34.70	33.14	19.66	11.15	23.81	33.05	3.27	30.89	20.50	32.37
"ILMN_1696228"	2.50	16.50	12.41	-2.45	-10.60	-12.66	16.00	-6.26	-10.04	-1.69
"ILMN_1696230"	-11.30	2.42	-15.95	-14.56	-23.38	-18.90	-12.48	-8.87	-13.59	-16.61
"ILMN_1696243"	29.49	35.08	17.92	-3.51	18.58	46.30	48.08	31.02	38.85	7.80
"ILMN_1696246"	-6.12	0.35	-14.30	9.42	-6.46	0.82	-25.34	-0.27	-4.86	1.88
"ILMN_1696249"	22.47	19.99	20.12	19.60	30.08	35.56	43.44	33.05	38.49	14.43
"ILMN_1696254"	148.61	155.98	131.61	99.10	118.59	116.81	137.33	159.66	125.89	114.29
"ILMN_1696263"	2.91	-11.71	2.27	-1.05	3.85	21.79	-1.20	-9.85	-8.06	18.93
"ILMN_1696265"	24.49	44.43	7.56	9.62	24.33	15.06	13.23	15.89	31.66	10.40
"ILMN_1696266"	43.35	65.62	64.98	74.32	60.55	89.22	88.87	73.42	99.87	81.56
"ILMN_1696270"	90.54	53.42	81.50	75.79	82.98	71.60	54.73	72.27	111.96	113.03
"ILMN_1696276"	93.20	106.74	83.17	55.16	35.82	93.25	53.67	56.10	67.62	63.39
"ILMN_1696279"	20.24	21.31	11.95	23.35	18.19	13.99	31.46	34.30	30.17	31.69
"ILMN_1696284"	-30.72	-16.94	-9.94	-12.46	-11.15	-34.24	-38.32	-15.09	-26.96	-26.99
"ILMN_1696289"	-2.32	1.86	6.42	25.29	27.10	-2.73	0.10	11.74	1.73	5.35
"ILMN_1696294"	-9.02	-0.71	-3.74	-8.40	-6.64	-13.62	-18.53	-3.81	10.17	-35.32
"ILMN_1696295"	-32.96	-23.81	-31.08	-21.22	-25.41	-26.92	-36.63	-26.89	-28.57	-25.74
"ILMN_1696302"	61.37	61.69	61.63	71.14	60.36	46.47	26.32	85.98	83.99	86.66
"ILMN_1696306"	6.38	23.19	25.93	8.39	13.03	10.81	46.81	17.73	11.29	22.76
"ILMN_1696311"	76.17	81.93	91.87	128.39	95.36	94.21	85.87	96.34	84.83	88.92
"ILMN_1696316"	35.17	64.38	32.84	0.34	29.37	21.91	22.72	45.19	30.69	29.55
"ILMN_1696317"	72.85	128.35	90.44	128.65	56.56	155.39	18.49	82.47	134.99	139.76
"ILMN_1696318"	48.04	24.70	30.81	33.07	21.75	47.78	47.91	38.16	41.66	50.76
"ILMN_1696320"	30.19	36.27	37.09	37.86	23.30	49.94	36.06	37.24	43.31	35.86
"ILMN_1696330"	113.04	104.05	91.48	74.69	53.91	99.41	131.71	111.13	49.16	99.08
"ILMN_1696333"	23.20	13.06	18.06	15.51	24.44	16.14	5.76	8.72	30.12	26.03
"ILMN_1696339"	24.20	23.83	54.12	19.95	22.61	34.12	49.37	23.65	52.37	50.40
"ILMN_1696347"	713.74	691.96	519.38	620.90	639.47	702.98	697.73	804.20	836.76	766.32
"ILMN_1696355"	-8.27	-14.60	-19.21	-1.05	-7.89	-18.97	-45.04	-17.29	-12.34	-15.94
"ILMN_1696360"	604.84	599.26	531.38	380.00	508.50	395.14	564.52	493.47	648.74	590.67
"ILMN_1696375"	421.75	371.29	493.90	453.14	368.05	495.03	443.39	446.18	548.31	441.58
"ILMN_1696380"	-6.17	-8.83	-11.21	-4.91	0.32	15.19	-24.41	-13.29	12.60	-3.95
"ILMN_1696383"	174.94	188.83	186.00	216.23	191.88	221.29	220.33	227.87	203.15	194.32
"ILMN_1696391"	27.69	8.90	13.77	29.59	18.11	10.41	4.65	2.48	19.39	13.53
"ILMN_1696392"	-4.68	20.63	-4.95	-12.35	8.68	-10.83	-9.40	9.07	12.77	13.89
"ILMN_1696394"	41.97	78.86	96.46	36.47	58.68	46.17	54.58	52.66	45.17	56.68
"ILMN_1696397"	37.22	45.31	15.29	25.85	26.64	29.27	22.75	10.18	33.11	19.27
"ILMN_1696403"	-14.36	13.77	15.20	-16.64	14.35	1456163.00	-5.32	5.46	24.47	9.66
"ILMN_1696407"	3558.59	3083.97	3872.02	3671.83	3033.09	3631.72	3561.84	3060.45	4211.95	3739.83
"ILMN_1696415"	14.67	20.83	24.11	9.33	20.72	6.57	-10.11	22.11	27.04	26.00
"ILMN_1696419"	362.71	394.08	339.05	253.33	277.34	435.09	214.44	228.80	202.43	265.84
"ILMN_1696420"	425.16	345.36	446.01	342.27	331.35	400.97	500.54	489.83	414.86	428.90
"ILMN_1696424"	16.35	-2.74	20.42	13.59	12.77	19.62	32.98	22.52	4.00	-0.57
"ILMN_1696432"	95.93	134.92	105.98	120.81	84.82	93.29	73.75	79.60	120.62	84.91
"ILMN_1696434"	-52.56	-36.97	-26.82	-23.68	-33.48	-54.95	-59.69	-38.52	-28.50	-26.60
"ILMN_1696444"	5.47	-5.16	3.20	-5.80	634733.00	-0.09	11.71	-10.48	2.76	14.32
"ILMN_1696450"	-26.73	-6.45	-14.87	-18.73	-14.91	-18.94	-53.55	-15.48	-33.66	-23.88
"ILMN_1696463"	1263.55	1149.49	1060.38	1028.36	1164.67	1078.98	633.73	1302.07	907.72	967.37
"ILMN_1696466"	58.04	30.17	34.74	29.25	46.57	67.56	46.83	12.09	44.52	56.41
"ILMN_1696468"	5.37	26.21	26.00	23.73	19.93	29.09	47.40	20.37	11.44	24.63
"ILMN_1696469"	32.72	23.16	4.00	8.29	-1.04	20.45	22.80	13.12	3.68	-27.15
"ILMN_1696480"	0.84	-8.01	-10.63	-13.70	-4.37	0.22	-3.70	1.11	-10.40	-4.19
"ILMN_1696485"	140.73	147.26	162.37	111.14	135.18	169.97	165.15	143.04	180.88	107.45
"ILMN_1696486"	7.66	2.49	2776940.00	1.98	-9.63	2.63	14.33	-11.46	-3.01	7.39
"ILMN_1696488"	50.29	21.48	52.06	28.12	42.23	37.20	20.53	41.60	38.42	45.91
"ILMN_1696494"	1347.55	1255.64	1150.15	1262.16	1323.66	894.56	1062.76	1315.08	1509.84	1151.00
"ILMN_1696497"	-6.74	-4.06	9.15	-0.22	-21.74	-3.17	20.75	11.42	17.26	9.33
"ILMN_1696503"	20.73	13.13	11.24	9.68	4.83	-16.89	-15.33	-1.04	19.74	-1.85
"ILMN_1696510"	66.40	115.91	98.03	70.36	79.06	82.83	35.40	42.64	89.73	49.88
"ILMN_1696512"	123.62	71.82	55.64	80.73	95.73	520.82	99.63	120.36	72.78	148.62
"ILMN_1696513"	-10.33	-2.53	-12.87	-6.45	-1.34	3.27	3.22	15.54	-9.33	1.03
"ILMN_1696521"	21.66	13.64	5.30	-6.35	27.16	15.21	38.48	41.39	15.55	11.30
"ILMN_1696526"	-8.32	-25.34	-11.11	14.07	-5.91	19.62	1.44	-11.70	22.93	-5.91
"ILMN_1696528"	-11.11	13.53	-22.13	-0.12	-9.50	-7.19	-3.80	12.38	0.70	1.69
"ILMN_1696532"	36.65	84.85	95.00	59.27	70.59	69.38	10.49	46.09	60.88	39.84
"ILMN_1696537"	42.20	30.08	27.01	9.70	29.35	-2.55	38.25	41.19	25.68	-6.30
"ILMN_1696546"	-6.75	-17.83	-18.27	19.01	-12.55	-3.58	-7.09	2.82	1.79	-9.36
"ILMN_1696554"	14.98	7.59	3.50	9.19	-9.77	0.48	20.74	-8.16	-5.73	-10.76
"ILMN_1696556"	54.97	44.09	70.10	49.88	41.90	73.93	120.43	91.95	72.69	81.70
"ILMN_1696558"	2.39	-10.62	6.84	2.33	18.98	-1.73	50.62	6.46	16.90	-21.77
"ILMN_1696567"	2.79	25.68	19.23	6.91	-14.85	14.85	37.93	17.09	31.72	10.50
"ILMN_1696568"	58.57	56.82	86.17	93.88	67.72	85.43	81.42	122.74	90.03	93.42
"ILMN_1696582"	-59.99	-33.32	-37.47	-32.03	-37.58	-30.54	-51.66	-33.70	-34.36	-40.74
"ILMN_1696583"	-25.68	-15.24	-15.67	-16.37	-14.23	-33.83	-39.84	-3.08	3.03	-24.50
"ILMN_1696584"	16.60	29.75	-13.21	-4.64	-19.68	28.60	44.10	5.55	-1.33	-1.38
"ILMN_1696585"	9.00	6.74	-1.97	16.96	31.47	12.75	12.40	19.91	9.54	18.12
"ILMN_1696587"	-2.10	-7.03	12.91	10.82	-3.79	37.40	4.70	35.72	14.29	-9.25
"ILMN_1696590"	33.08	6.76	9.44	-9.17	31.44	5.08	9.16	4.41	40.52	-10.37
"ILMN_1696591"	82.66	96.13	105.52	96.06	88.93	54.84	37.18	50.08	65.80	82.95
"ILMN_1696597"	-7.09	-11.03	0.95	-3.94	-3.54	5.66	-13.23	16.00	-1.85	6.24
"ILMN_1696600"	-40.04	-32.62	-34.20	-31.87	-46.82	-27.74	-35.73	-31.08	-24.00	-22.30
"ILMN_1696601"	226.28	328.25	355.76	289.25	272.39	401.78	266.48	294.77	262.61	286.08
"ILMN_1696615"	-21.48	-30.30	-52.04	-26.57	-38.79	-38.63	-51.89	-43.53	-20.48	-40.89
"ILMN_1696622"	88.33	86.53	111.08	116.71	68.41	86.92	92.09	124.74	118.21	152.56
"ILMN_1696643"	599.63	699.50	857.64	424.07	510.16	687.34	616.80	865.09	535.57	650.68
"ILMN_1696654"	30.61	48.02	59.10	40.44	32.13	15.90	15.92	83.50	21.81	70.15
"ILMN_1696657"	22.53	24.41	18.74	4.25	-9.98	15.16	0.64	0.46	-0.79	-8.38
"ILMN_1696659"	-31.38	-28.98	-42.80	-35.16	-20.34	-35.41	-47.83	-27.03	-34.20	-38.02
"ILMN_1696661"	-3.32	18.56	12.15	3.03	7.62	30.23	10.53	38.18	19.67	9.84
"ILMN_1696666"	-39.90	-43.54	-28.21	-29.55	-26.59	-41.45	-29.87	-32.26	-36.42	-25.33
"ILMN_1696670"	53.98	35.76	48.16	67.89	48.87	87.16	127.27	83.39	50.14	81.76
"ILMN_1696675"	226.94	344.74	329.37	278.58	315.67	312.18	272.22	265.81	291.38	268.79
"ILMN_1696682"	24.10	11.85	6.07	32.85	17.86	1.90	19.65	7.04	19.04	7.73
"ILMN_1696683"	-29.29	-21.13	-13.87	-32.12	-7.00	-29.52	-35.76	-16.10	-22.98	-24.83
"ILMN_1696684"	-18.70	-9.38	-23.82	-24.65	-17.35	-11.27	-35.75	-23.90	-12.81	2.21
"ILMN_1696692"	11.70	2.33	12.69	23.17	27.13	15.01	41.47	16.60	1.20	9.81
"ILMN_1696698"	47.96	30.85	41.97	21.06	31.03	26.20	42.22	23.18	29.77	46.17
"ILMN_1696699"	31.70	34.55	66.47	64.35	28.41	42.64	56.49	77.16	79.05	58.23
"ILMN_1696701"	23.97	15.19	18.18	9.91	27.66	-7.03	43.34	0.69	44.80	8.50
"ILMN_1696702"	359.96	210.83	231.02	241.08	258.24	257.99	203.50	235.48	198.38	210.26
"ILMN_1696704"	89.99	75.26	99.77	94.12	62.41	95.80	120.24	118.91	119.26	93.82
